StaticBinocular
time	left_x	left_y	left_w	left_h	left_valid	right_x	right_y	right_w	right_h	right_valid
648139036	1400.45	810.65	0	0	1	1373.76	729.39	0	0	1
648147384	1391.3	848.2	0	0	1	1398.37	728.74	0	0	1
648155651	1425.62	785.95	0	0	1	1360.02	717.02	0	0	1
648164011	1403.89	716.58	0	0	1	1355.19	764.79	0	0	1
648172428	1383.94	748.71	0	0	1	1366.54	762.98	0	0	1
648180634	1310.24	818.27	0	0	1	1397.71	743.07	0	0	1
648189031	1360.88	784.12	0	0	1	1393.33	778.57	0	0	1
648197383	1330.03	837.6	0	0	1	1382.27	798.76	0	0	1
648205649	1356.62	879	0	0	1	1359.21	822.33	0	0	1
648214014	1394.94	817.24	0	0	1	1391.69	764.82	0	0	1
648222411	1339.36	781.94	0	0	1	1433.24	751.64	0	0	1
648230641	1415.66	781.71	0	0	1	1422.81	801.69	0	0	1
648239043	1378.3	782.78	0	0	1	1442.58	752.07	0	0	1
648247386	1424.06	755.21	0	0	1	1407	718.99	0	0	1
648255651	1402.08	772.31	0	0	1	1381.66	737.26	0	0	1
648264008	1399.16	779.07	0	0	1	1374.74	723.68	0	0	1
648272401	1408.71	784.98	0	0	1	1368.39	688.25	0	0	1
648280636	1411.9	799.5	0	0	1	1370.43	707.05	0	0	1
648289028	1428.03	790.95	0	0	1	1379.03	727.5	0	0	1
648297392	1394.18	833.49	0	0	1	1401.51	737.48	0	0	1
648305663	1375.75	816.52	0	0	1	1430.79	773.46	0	0	1
648314013	1381.23	799.59	0	0	1	1447.7	785.56	0	0	1
648322404	1375.96	767.95	0	0	1	1399.74	775.68	0	0	1
648330635	1403.9	776.32	0	0	1	1375.2	773.48	0	0	1
648339029	1393.94	809.26	0	0	1	1377.85	770.75	0	0	1
648347387	1355.58	771.6	0	0	1	1354.49	750.23	0	0	1
648355658	1379.64	799.61	0	0	1	1367.93	732.84	0	0	1
648364010	1421.06	774.56	0	0	1	1362.64	682.04	0	0	1
648372405	1422.27	815.57	0	0	1	1372.04	703.2	0	0	1
648380636	1426.12	798.1	0	0	1	1366.02	702.73	0	0	1
648389049	1433.29	795.45	0	0	1	1371.36	708.85	0	0	1
648397383	1411.63	755.14	0	0	1	1346.79	693.47	0	0	1
648405654	1425.11	740.89	0	0	1	1369.22	752.17	0	0	1
648414027	1401.62	766.22	0	0	1	1383.96	797.99	0	0	1
648422415	1416.51	806.21	0	0	1	1367.66	727.9	0	0	1
648430633	1415.35	826.07	0	0	1	1402.21	734.41	0	0	1
648439029	1420.13	808.78	0	0	1	1384.23	713.93	0	0	1
648447397	1399.67	827.64	0	0	1	1388.92	735.1	0	0	1
648455654	1406.36	823.38	0	0	1	1410.11	737.31	0	0	1
648464010	1393.96	822.31	0	0	1	1402.08	731.75	0	0	1
648472401	1395.17	809.43	0	0	1	1411	756.57	0	0	1
648480640	1417.32	817.52	0	0	1	1409.99	739.63	0	0	1
648489041	1385.48	847.4	0	0	1	1402.34	734.37	0	0	1
648497386	1380.33	839.69	0	0	1	1405.87	761.15	0	0	1
648505654	1402.51	843.39	0	0	1	1388.07	743.86	0	0	1
648514015	1368.5	803.31	0	0	1	1382.37	746.55	0	0	1
648522403	1387.61	817.82	0	0	1	1411.66	733.45	0	0	1
648530635	1394.82	799.26	0	0	1	1431.62	769.58	0	0	1
648539042	1415.12	782.97	0	0	1	1379.16	743.81	0	0	1
648547402	1456.47	798.82	0	0	1	1443.76	744.67	0	0	1
648555656	1373.48	790.65	0	0	1	1474.12	757.62	0	0	1
648564009	1426.75	818.66	0	0	1	1411.07	775.43	0	0	1
648572400	1391	819.32	0	0	1	1381.64	784.12	0	0	1
648580634	1438.21	769.12	0	0	1	1369.07	763.84	0	0	1
648589035	1408.72	755.86	0	0	1	1400.15	798.93	0	0	1
648597383	1402.59	769.06	0	0	1	1367.15	797.52	0	0	1
648605669	1395.39	734.78	0	0	1	1341.68	779.8	0	0	1
648614015	1405.89	757.99	0	0	1	1364.7	794.87	0	0	1
648622408	1402.33	710.57	0	0	1	1373.33	749.54	0	0	1
648630634	1400.95	724.85	0	0	1	1399.41	748.75	0	0	1
648639027	1404.44	722.46	0	0	1	1380.95	757.63	0	0	1
648647408	1388.33	769.44	0	0	1	1372.73	771.51	0	0	1
648655652	1407.26	781.34	0	0	1	1392.19	788.31	0	0	1
648664015	1407.84	848.18	0	0	1	1411.4	789.52	0	0	1
648672403	1401.61	779.52	0	0	1	1411.52	784.46	0	0	1
648680632	1423.01	792.96	0	0	1	1383.84	760.26	0	0	1
648689030	1404.72	761.05	0	0	1	1399.66	820.25	0	0	1
648697383	1414.52	703.57	0	0	1	1424.86	803.61	0	0	1
648705649	1465.39	719.3	0	0	1	1436.4	800.75	0	0	1
648714018	1471.69	749.42	0	0	1	1425.05	718.53	0	0	1
648722409	1426.77	701.7	0	0	1	1438.41	761.87	0	0	1
648730644	1431.47	731.97	0	0	1	1392.82	685.31	0	0	1
648739031	1441.47	762.63	0	0	1	1384.73	709.59	0	0	1
648747384	1414.83	745.95	0	0	1	1406.21	764.37	0	0	1
648755663	1417.29	770.39	0	0	1	1397.93	742.6	0	0	1
648764009	1450.12	767.46	0	0	1	1402.35	782.18	0	0	1
648772406	1447.87	775.96	0	0	1	1432.55	801.26	0	0	1
648780633	1500.23	907.77	0	0	1	1546.97	798.07	0	0	1
648789035	1472.95	909.82	0	0	1	1515.62	866.78	0	0	1
648797388	1488.62	894.25	0	0	1	1518.05	852.47	0	0	1
648805649	1518.79	906.66	0	0	1	1541.85	863.45	0	0	1
648814014	1482.28	929.67	0	0	1	1550.72	844.92	0	0	1
648822405	1490.06	906.99	0	0	1	1530.91	868.21	0	0	1
648830633	1481.21	946.96	0	0	1	1568.16	873.22	0	0	1
648839026	1476.67	916.83	0	0	1	1553.91	850.4	0	0	1
648847383	1475.29	922.25	0	0	1	1542.37	871.53	0	0	1
648855671	1452.62	879.22	0	0	1	1545.38	913.94	0	0	1
648864010	1424.93	834.55	0	0	1	1542.23	902.5	0	0	1
648872412	1443.73	849.23	0	0	1	1542.58	896.03	0	0	1
648880634	1492.18	785.6	0	0	1	1512.61	865.34	0	0	1
648889029	1466.68	822.64	0	0	1	1509.1	853.75	0	0	1
648897411	1413.81	808.62	0	0	1	1515.76	870.78	0	0	1
648905650	1436.5	833.18	0	0	1	1500.29	866.67	0	0	1
648914020	1442.15	836.36	0	0	1	1476.46	877.12	0	0	1
648922408	1487	854.71	0	0	1	1488.12	826.38	0	0	1
648930634	1463.65	814.52	0	0	1	1461.73	806.69	0	0	1
648939026	1475.25	791.03	0	0	1	1460.82	776.43	0	0	1
648947386	1384.1	828.48	0	0	1	1462.51	808.24	0	0	1
648955679	1422.37	870.34	0	0	1	1480.46	816.94	0	0	1
648964014	1459.78	859.12	0	0	1	1552	830.59	0	0	1
648972403	1540.2	837.19	0	0	1	1547.9	789.05	0	0	1
648980640	1628.96	654.55	0	0	1	1586.93	559.45	0	0	1
648989028	1677.03	629.77	0	0	1	1551.99	574.99	0	0	1
648997384	1644.37	607.62	0	0	1	1606.58	581.46	0	0	1
649005652	1657.52	597.9	0	0	1	1609.04	601.38	0	0	1
649014017	1667.07	581.37	0	0	1	1602.65	563.18	0	0	1
649022323	1635.18	602.7	0	0	1	1614.04	632.67	0	0	1
649030650	1614.06	644.14	0	0	1	1612.73	667	0	0	1
649039039	1644.81	618.4	0	0	1	1614.82	641.94	0	0	1
649047264	1617.35	606.91	0	0	1	1612.87	613.33	0	0	1
649055654	1609.66	588.17	0	0	1	1611.95	623.99	0	0	1
649064015	1627.61	579.14	0	0	1	1606.54	614.01	0	0	1
649072282	1639.24	553.9	0	0	1	1597.2	604.22	0	0	1
649080635	1659.78	556.36	0	0	1	1588.59	584.03	0	0	1
649089027	1643.4	595.53	0	0	1	1599.03	607.91	0	0	1
649097260	1664.33	595.25	0	0	1	1602.95	585.14	0	0	1
649105666	1668.18	611.95	0	0	1	1568.37	562.94	0	0	1
649114017	1643.15	573.59	0	0	1	1573	602.27	0	0	1
649122286	1646.28	575.1	0	0	1	1584.92	561.55	0	0	1
649130634	1617.7	572.85	0	0	1	1584.35	561.09	0	0	1
649139028	1662.35	605	0	0	1	1637.96	580.46	0	0	1
649147265	1637.51	609.18	0	0	1	1590.84	608.85	0	0	1
649155654	1642.49	617.42	0	0	1	1620.06	634.15	0	0	1
649164015	1673.51	663.47	0	0	1	1573.18	640.52	0	0	1
649172295	1621.02	664.27	0	0	1	1553.43	574.55	0	0	1
649180637	1667.19	637.22	0	0	1	1585.86	573.27	0	0	1
649189030	1645.43	600.18	0	0	1	1578.21	598.69	0	0	1
649197257	1600.58	535.9	0	0	1	1589.98	599.39	0	0	1
649205647	1639.67	562.39	0	0	1	1621.29	605.75	0	0	1
649214012	1635.56	562.04	0	0	1	1590.79	557.15	0	0	1
649222289	1611.25	542.24	0	0	1	1552.23	565.68	0	0	1
649230641	1603.78	542.86	0	0	1	1570.64	584.89	0	0	1
649239030	1607.39	596.84	0	0	1	1570.3	584.79	0	0	1
649247258	1607.33	596.71	0	0	1	1597.65	614.62	0	0	1
649255649	1602.58	586.54	0	0	1	1575.69	622.92	0	0	1
649264015	1583.17	593.25	0	0	1	1600.17	625.08	0	0	1
649272279	1620.44	610.09	0	0	1	1596.04	667.37	0	0	1
649280634	1619.67	606.74	0	0	1	1583.26	685.97	0	0	1
649289028	1617.69	588.37	0	0	1	1592.38	654.5	0	0	1
649297265	1603.49	608.27	0	0	1	1599.16	655.8	0	0	1
649305657	1607.13	567.26	0	0	1	1600.3	655.09	0	0	1
649314015	1574.94	561.6	0	0	1	1614.5	655.15	0	0	1
649322280	1591.24	565.53	0	0	1	1619.17	635.37	0	0	1
649330631	1607.48	542.56	0	0	1	1616.86	615.47	0	0	1
649339028	1571.96	523.2	0	0	1	1594.16	613.82	0	0	1
649347257	1562.41	546.1	0	0	1	1596.07	633.61	0	0	1
649355656	1561.12	544.08	0	0	1	1608.73	615.29	0	0	1
649364010	1578.39	562.06	0	0	1	1575.31	626.08	0	0	1
649372281	1580.69	543.4	0	0	1	1586.38	615.97	0	0	1
649380634	1614.7	560.95	0	0	1	1592.77	610.7	0	0	1
649389031	1596.92	531.73	0	0	1	1582.04	604.22	0	0	1
649397258	1629.88	581.93	0	0	1	1576.9	598.66	0	0	1
649405651	1604.17	545.24	0	0	1	1598.11	582.59	0	0	1
649414026	1624.95	580.28	0	0	1	1578.29	610.77	0	0	1
649422284	1632.81	588.79	0	0	1	1564.36	582.34	0	0	1
649430637	1567.79	605.74	0	0	1	1567.7	597.43	0	0	1
649439031	1595.98	600.21	0	0	1	1596.26	554.61	0	0	1
649447259	1594.3	594.93	0	0	1	1582.38	576.56	0	0	1
649455650	1626.08	594.91	0	0	1	1582.69	577.73	0	0	1
649464036	1579.96	590.26	0	0	1	1579.27	557.18	0	0	1
649472284	1592.3	594.53	0	0	1	1579.45	558.79	0	0	1
649480641	1577.19	589.58	0	0	1	1599.1	580.08	0	0	1
649489031	1532.36	553.09	0	0	1	1598.73	580.31	0	0	1
649497258	1533.09	545.97	0	0	1	1611.02	575.35	0	0	1
649505651	1576.39	442.56	0	0	1	1580.54	563.4	0	0	1
649514016	1653.52	606.32	0	0	1	1616.57	611.9	0	0	1
649522279	1706.87	728.45	0	0	1	1639.83	691.33	0	0	1
649530635	1675.13	748.49	0	0	1	1645.81	724.28	0	0	1
649539045	1671.61	747.01	0	0	1	1639.99	697.48	0	0	1
649547261	1693.91	726.81	0	0	1	1614.07	648.46	0	0	1
649555651	1667.11	743.25	0	0	1	1660.84	641.62	0	0	1
649564007	1715.01	739.88	0	0	1	1685.93	675.28	0	0	1
649572293	1664.08	721.11	0	0	1	1673.17	707.84	0	0	1
649580635	1727.67	741.81	0	0	1	1697.43	696.41	0	0	1
649589031	1726.12	720.36	0	0	1	1669.84	725.79	0	0	1
649597258	1695.14	718.99	0	0	1	1652.33	711.81	0	0	1
649605659	1673.77	710.46	0	0	1	1638.09	713.42	0	0	1
649614013	1653.27	697.04	0	0	1	1649.71	738.97	0	0	1
649622280	1652.15	679.46	0	0	1	1672.28	727.26	0	0	1
649630632	1655.5	681.79	0	0	1	1654.42	740.19	0	0	1
649639027	1651.29	698.58	0	0	1	1650.38	749.95	0	0	1
649647258	1658.98	705.3	0	0	1	1670.28	741.33	0	0	1
649655651	1675.96	735.78	0	0	1	1657.04	777.44	0	0	1
649664018	1657.04	738.01	0	0	1	1664.62	750.2	0	0	1
649672290	1689.85	732.15	0	0	1	1663.15	752.12	0	0	1
649680634	1691.37	706.19	0	0	1	1658.57	772.2	0	0	1
649689032	1671.47	706.01	0	0	1	1645.12	658.73	0	0	1
649697258	1701.81	730.42	0	0	1	1643.8	617.42	0	0	1
649705648	1704.12	718.59	0	0	1	1637.39	680.44	0	0	1
649714018	1667.1	710.31	0	0	1	1646.95	684.95	0	0	1
649722277	1669.74	659.56	0	0	1	1655.97	697.01	0	0	1
649730642	1670.17	678.32	0	0	1	1668.06	720.19	0	0	1
649739029	1681.54	646.55	0	0	1	1657.62	715.83	0	0	1
649747259	1697.01	647.88	0	0	1	1659.3	734.87	0	0	1
649755648	1696.66	666.3	0	0	1	1655.41	708.73	0	0	1
649764009	1683.17	682.71	0	0	1	1651.63	731.15	0	0	1
649772276	1698.59	683.09	0	0	1	1648.04	732.55	0	0	1
649780638	1729.02	714.3	0	0	1	1647.6	734.04	0	0	1
649789029	1699.62	683.88	0	0	1	1648.03	735.31	0	0	1
649797266	1728.63	747.44	0	0	1	1672.97	660.69	0	0	1
649805650	1748.6	670.46	0	0	1	1707.01	571.32	0	0	1
649814015	1767.02	599.2	0	0	1	1715.44	589.85	0	0	1
649822284	1732.84	597.62	0	0	1	1737.16	616.09	0	0	1
649830635	1748.8	616.36	0	0	1	1721.47	612.13	0	0	1
649839029	1747.74	599.51	0	0	1	1693.5	597.91	0	0	1
649847257	1730.13	597.15	0	0	1	1737.46	632.64	0	0	1
649855671	1713.62	614.71	0	0	1	1727.14	629.83	0	0	1
649864011	1729.84	613.56	0	0	1	1726.8	629.41	0	0	1
649872280	1744.96	595.8	0	0	1	1725.74	618.63	0	0	1
649880637	1761.6	613.13	0	0	1	1719.25	631.46	0	0	1
649889030	1733.54	604.23	0	0	1	1726.79	609.34	0	0	1
649897257	1736.58	592.22	0	0	1	1728.61	570.7	0	0	1
649905650	1737.67	627.85	0	0	1	1744.6	608.08	0	0	1
649914022	1761.89	596.33	0	0	1	1739.6	593.66	0	0	1
649922280	1729.81	632.98	0	0	1	1751.97	645.41	0	0	1
649930635	1742.06	622.78	0	0	1	1756.87	634.46	0	0	1
649939027	1731.31	611.97	0	0	1	1757.94	629.12	0	0	1
649947257	1742.83	603.96	0	0	1	1756.71	603.07	0	0	1
649955649	1758.58	617.55	0	0	1	1755.9	609.73	0	0	1
649964008	1785.19	605.94	0	0	1	1774	570.53	0	0	1
649972273	1780.7	601.47	0	0	1	1773.87	568.12	0	0	1
649980646	1775.46	607.47	0	0	1	1774.66	625.74	0	0	1
649989035	1757.59	594.95	0	0	1	1757.41	641.11	0	0	1
649997261	1771.83	612.54	0	0	1	1763.75	636.5	0	0	1
650005653	1753.14	636.07	0	0	1	1773.42	601.84	0	0	1
650014018	1768.1	615.01	0	0	1	1744.52	609.52	0	0	1
650022278	1742.18	633.25	0	0	1	1745.32	632.36	0	0	1
650030650	1757.85	658.99	0	0	1	1750.25	597.26	0	0	1
650038920	1758.34	639.72	0	0	1	1760.99	570.35	0	0	1
650047261	1763.4	658.29	0	0	1	1714.03	614.97	0	0	1
650055656	1766.79	667.52	0	0	1	1711.14	593.79	0	0	1
650063885	1762.09	679.21	0	0	1	1726.73	594.02	0	0	1
650072278	1736.97	647.12	0	0	1	1730.74	575.79	0	0	1
650080640	1707.87	662.9	0	0	1	1711.71	567.72	0	0	1
650088912	1772.99	648.58	0	0	1	1717.62	567.53	0	0	1
650097260	1756.49	649.5	0	0	1	1715.33	588.34	0	0	1
650105665	1775.08	655.3	0	0	1	1721.01	598.36	0	0	1
650113888	1813.34	669.1	0	0	1	1765.84	673.22	0	0	1
650122278	1805.04	734.85	0	0	1	1791.6	640.56	0	0	1
650130634	1817.65	714.72	0	0	1	1805.39	624.81	0	0	1
650138912	1820.62	717.91	0	0	1	1804.85	605.98	0	0	1
650147258	1797.62	697.13	0	0	1	1803.19	588	0	0	1
650155653	1812.86	648.71	0	0	1	1790.86	624.92	0	0	1
650163883	1805.73	621.07	0	0	1	1752.08	568.47	0	0	1
650172289	1778.97	625.72	0	0	1	1767.56	542.59	0	0	1
650180636	1838.1	613.8	0	0	1	1768.03	572.9	0	0	1
650188914	1819.18	667.9	0	0	1	1808.55	615.61	0	0	1
650197259	1803.27	683.62	0	0	1	1784.03	617.31	0	0	1
650205650	1807.43	684.37	0	0	1	1768.75	588.38	0	0	1
650213888	1800.83	700.18	0	0	1	1775.88	611.85	0	0	1
650222283	1853.43	654.1	0	0	1	1767.74	639.36	0	0	1
650230639	1816.43	628.8	0	0	1	1776.75	625.48	0	0	1
650238905	1804.16	601.86	0	0	1	1765.91	589.92	0	0	1
650247259	1804.67	608.09	0	0	1	1765.59	591.59	0	0	1
650255652	1819.87	615.17	0	0	1	1759.6	600.91	0	0	1
650263884	1820.15	614.31	0	0	1	1783.82	635.43	0	0	1
650272275	1820.23	622.13	0	0	1	1764.61	638.15	0	0	1
650280637	1819.43	647.39	0	0	1	1763.73	596.89	0	0	1
650288937	1843.38	620.95	0	0	1	1730.33	603.23	0	0	1
650297262	1817.11	610.44	0	0	1	1748.55	621.29	0	0	1
650305653	1818.66	592.15	0	0	1	1733.82	617.24	0	0	1
650313897	1782.04	601.34	0	0	1	1735.22	599.62	0	0	1
650322280	1764.94	574.67	0	0	1	1753.7	598.97	0	0	1
650330633	1771.19	596.07	0	0	1	1740.4	620.44	0	0	1
650338903	1751.87	602.56	0	0	1	1741.5	614.9	0	0	1
650347261	1773.64	621.77	0	0	1	1770.14	628.3	0	0	1
650355660	1760.54	616.44	0	0	1	1793.63	631.95	0	0	1
650363884	1771.14	637.85	0	0	1	1791.16	612.64	0	0	1
650372275	1774.86	612.58	0	0	1	1796.33	612.93	0	0	1
650380635	1791.75	613.95	0	0	1	1784.3	633.64	0	0	1
650388912	1784.4	594.4	0	0	1	1793.15	596.23	0	0	1
650397259	1788.45	606.38	0	0	1	1756.54	575.88	0	0	1
650405650	1770.53	619.33	0	0	1	1773.01	579.77	0	0	1
650413889	1815.86	604.7	0	0	1	1778.52	579.81	0	0	1
650422301	1789.56	633.92	0	0	1	1777.65	575.04	0	0	1
650430635	1777.18	660.81	0	0	1	1777.94	574.92	0	0	1
650438905	1799.88	657.28	0	0	1	1786.84	604.72	0	0	1
650447257	1777.08	615.53	0	0	1	1779.51	607.89	0	0	1
650455648	1780.7	635.58	0	0	1	1771.28	545.56	0	0	1
650463884	1779.24	647.92	0	0	1	1774.88	586.73	0	0	1
650472276	1798	625.04	0	0	1	1801	575.28	0	0	1
650480639	1797.53	629.39	0	0	1	1773.01	565.83	0	0	1
650488908	1782.25	621.35	0	0	1	1771.36	568.25	0	0	1
650497263	1811.32	615.38	0	0	1	1791.97	519.24	0	0	1
650505654	1749.58	625.63	0	0	1	1750.65	592.16	0	0	1
650513890	1647.92	650.53	0	0	1	1614.69	714.77	0	0	1
650522282	1468.34	756.95	0	0	1	1404.95	743.89	0	0	1
650530638	1290.32	828.95	0	0	1	1270.41	783.21	0	0	1
650538923	1342.96	835.7	0	0	1	1294.99	829.63	0	0	1
650547261	1341.73	867	0	0	1	1297.29	801.69	0	0	1
650555663	1299.75	850.4	0	0	1	1315.41	844.26	0	0	1
650563883	1334.88	829.33	0	0	1	1337.14	816.42	0	0	1
650572275	1278	829.07	0	0	1	1353.75	780.87	0	0	1
650580634	1309.01	850.3	0	0	1	1321.68	778.73	0	0	1
650588919	1308	750.24	0	0	1	1298.35	788.21	0	0	1
650597265	1303.34	818.8	0	0	1	1276.51	771.39	0	0	1
650605663	1317.84	775.25	0	0	1	1272.13	777.4	0	0	1
650613890	1269.51	736.39	0	0	1	1270.67	760.69	0	0	1
650622261	1279.05	811.45	0	0	1	1301.07	751.24	0	0	1
650630650	1273.2	871.15	0	0	1	1303.17	793.57	0	0	1
650638886	1275.79	832.33	0	0	1	1322.11	747.48	0	0	1
650647273	1344.62	869.43	0	0	1	1332.88	724.73	0	0	1
650655637	1325.59	822.87	0	0	1	1318.7	727.66	0	0	1
650663923	1356.19	721.45	0	0	1	1304.61	708.09	0	0	1
650672265	1338.25	821.41	0	0	1	1272.16	707.47	0	0	1
650680651	1346.76	781.19	0	0	1	1301.77	756.18	0	0	1
650688888	1345.12	756.52	0	0	1	1267.06	772.75	0	0	1
650697292	1308.63	756.23	0	0	1	1283.66	741.32	0	0	1
650705636	1270.32	797.77	0	0	1	1289.34	756	0	0	1
650713913	1294.59	761.65	0	0	1	1241.12	691.95	0	0	1
650722262	1286.41	816.21	0	0	1	1296.07	725.53	0	0	1
650730664	1312.44	740	0	0	1	1307.06	705.7	0	0	1
650738895	1275.19	799.28	0	0	1	1335.3	738.08	0	0	1
650747269	1318.16	850.34	0	0	1	1269.06	738.49	0	0	1
650755635	1266.5	839.6	0	0	1	1297.8	734.71	0	0	1
650763902	1320.71	822.92	0	0	1	1266.62	752.1	0	0	1
650772262	1328.25	804.44	0	0	1	1276.4	780.03	0	0	1
650780651	1338.66	785.13	0	0	1	1052.19	846.81	0	0	1
650788885	1326.94	811.93	0	0	1	1024.71	860.07	0	0	1
650797278	1514.01	805.51	0	0	1	1265.46	774.2	0	0	1
650805638	1462.6	886.13	0	0	1	1285.65	757.99	0	0	1
650813911	1301.55	836.99	0	0	1	1288.29	739.13	0	0	1
650822260	1322	807.52	0	0	1	1328.42	708.27	0	0	1
650830646	1310.38	791.27	0	0	1	1292.15	721.74	0	0	1
650838890	1344.92	858.62	0	0	1	1276.96	703.49	0	0	1
650847273	1327.07	828.8	0	0	1	1269.07	711.28	0	0	1
650855639	1514.4	849.76	0	0	1	1299.62	768.44	0	0	1
650863898	1440.68	823.2	0	0	1	1291.94	784.59	0	0	1
650872261	1319.93	806.42	0	0	1	1333.4	766.84	0	0	1
650880648	1421.44	886.18	0	0	1	1300.97	796.33	0	0	1
650888888	1387.11	900	0	0	1	1280.36	782.91	0	0	1
650897269	1371.77	863.66	0	0	1	1281.65	733.35	0	0	1
650905639	1363.79	888.83	0	0	1	1303.15	749.15	0	0	1
650913908	1331.04	873.4	0	0	1	1269.87	782.09	0	0	1
650922269	1331.14	850.91	0	0	1	1246.75	767.22	0	0	1
650930654	1303.3	879.12	0	0	1	1274.72	783.82	0	0	1
650938888	1321.25	853.25	0	0	1	1273.96	775.9	0	0	1
650947276	1339.87	818.93	0	0	1	1255.98	740.69	0	0	1
650955636	1318.7	860.45	0	0	1	1262.06	748.7	0	0	1
650963899	1301.35	853.64	0	0	1	1263.49	773.72	0	0	1
650972260	1337.16	813.78	0	0	1	1230.98	754.58	0	0	1
650980662	1274.69	833.95	0	0	1	1244.27	726.04	0	0	1
650988891	1287.37	836.02	0	0	1	1255.1	770.4	0	0	1
650997271	1244.88	842.45	0	0	1	1282.43	760.56	0	0	1
651005641	1480.48	821.91	0	0	1	1256.8	769.22	0	0	1
651013911	1510.55	801.53	0	0	1	1251.17	763.69	0	0	1
651022262	1462.6	795.17	0	0	1	1326.64	737.99	0	0	1
651030695	1472.28	847.86	0	0	1	1331.75	763.34	0	0	1
651038904	1322.26	751.15	0	0	1	1315.77	769.91	0	0	1
651047285	1355.09	745.51	0	0	1	1349.8	768.61	0	0	1
651055511	1361.69	718.63	0	0	1	1347.65	742.27	0	0	1
651063902	1350.48	699.42	0	0	1	1349.41	769.83	0	0	1
651072260	1353.71	712.1	0	0	1	1369.37	752.33	0	0	1
651080524	1539.47	786.85	0	0	1	1389.94	754.65	0	0	1
651088887	1389.94	752.32	0	0	1	1382.83	762.81	0	0	1
651097273	1388.4	734.92	0	0	1	1391.57	719.95	0	0	1
651105646	1361.17	763.32	0	0	1	1336.06	756.86	0	0	1
651113918	1362.74	733.77	0	0	1	1357.81	747.82	0	0	1
651122264	1337.94	698.25	0	0	1	1338.8	739.36	0	0	1
651130520	1327	835.41	0	0	1	1385.69	729.76	0	0	1
651138886	1357.66	814.89	0	0	1	1359.52	757.29	0	0	1
651147268	1323.83	764.69	0	0	1	1373.95	727.77	0	0	1
651155511	1370.74	747.1	0	0	1	1362.6	731.04	0	0	1
651163920	1403.12	757.11	0	0	1	1375.92	746.02	0	0	1
651172265	1390.53	740.15	0	0	1	1360.61	763.73	0	0	1
651180522	1378.45	757.92	0	0	1	1382.88	760.88	0	0	1
651188886	1311.15	707.29	0	0	1	1384.01	782.31	0	0	1
651197273	1326.25	702.75	0	0	1	1382.45	781.37	0	0	1
651205510	1360.44	715.5	0	0	1	1351.22	802.94	0	0	1
651213917	1386.93	747.23	0	0	1	1358.85	847.32	0	0	1
651222265	1427.78	695.5	0	0	1	1335.33	827.69	0	0	1
651230538	1384.44	703.12	0	0	1	1215.81	643.11	0	0	1
651238893	1362.03	719.57	0	0	1	1356.25	750.45	0	0	1
651247275	1412.67	725.66	0	0	1	1388.35	733.98	0	0	1
651255510	1400.61	725.24	0	0	1	1353.13	690.08	0	0	1
651263905	1388.29	743.06	0	0	1	1356.45	726.71	0	0	1
651272262	1403.33	747.82	0	0	1	1354.79	755.13	0	0	1
651280521	1403.54	757.01	0	0	1	1355.27	799.08	0	0	1
651288885	1415.64	706.21	0	0	1	1349.44	787.86	0	0	1
651297278	1398.49	735.59	0	0	1	1355.03	798.74	0	0	1
651305511	1391.89	763.5	0	0	1	1375.98	831.49	0	0	1
651313933	1405.16	736.13	0	0	1	1368.69	816.89	0	0	1
651322264	1405.17	731.94	0	0	1	1373.52	832.1	0	0	1
651330524	1406.55	716.3	0	0	1	1392.43	830.45	0	0	1
651338887	1389.63	712.75	0	0	1	1359.29	812.79	0	0	1
651347272	1390.28	712.82	0	0	1	1385.96	833.69	0	0	1
651355516	1376.37	667.82	0	0	1	1395.98	815.68	0	0	1
651363900	1362.56	770.89	0	0	1	1366.98	778.98	0	0	1
651372261	1427.58	773.18	0	0	1	1353.07	814.06	0	0	1
651380535	1435.3	801.02	0	0	1	1367.75	795.91	0	0	1
651388885	1419.49	889.43	0	0	1	1358.93	745.6	0	0	1
651397289	1426.17	819.8	0	0	1	1376.5	765.09	0	0	1
651405515	1402.65	801.54	0	0	1	1375.86	746.01	0	0	1
651413941	1401.16	751.48	0	0	1	1377.52	715.25	0	0	1
651422272	1437.45	763.6	0	0	1	1384.47	785.49	0	0	1
651430525	1378.24	777.26	0	0	1	1367.07	721.19	0	0	1
651438888	1363.69	734.55	0	0	1	1385.27	727.89	0	0	1
651447271	1399.04	730.84	0	0	1	1357.22	676.01	0	0	1
651455509	1398.86	742.76	0	0	1	1398.52	677.33	0	0	1
651463898	1417.51	755.22	0	0	1	1349.86	680.89	0	0	1
651472260	1367.92	750.17	0	0	1	1360.86	713.36	0	0	1
651480532	1378.13	797.6	0	0	1	1364.11	764.97	0	0	1
651488887	1394.8	773.22	0	0	1	1319.13	774.12	0	0	1
651497272	1411.08	771.63	0	0	1	1330.22	763.4	0	0	1
651505510	1421.65	763.73	0	0	1	1353.62	750.01	0	0	1
651513910	1409.71	770.43	0	0	1	1359.64	732.48	0	0	1
651522266	1409.05	752.94	0	0	1	1365.11	779.57	0	0	1
651530524	1402.55	725.26	0	0	1	1372.66	774.59	0	0	1
651538895	1417.87	726.4	0	0	1	1357.59	783.82	0	0	1
651547276	1428.39	730.04	0	0	1	1360.65	794.11	0	0	1
651555510	1407.23	680.35	0	0	1	1366.16	771.34	0	0	1
