StaticBinocular
time	left_x	left_y	left_w	left_h	left_valid	right_x	right_y	right_w	right_h	right_valid
811274561	691.026	440.638	29.5786	29.5786	1	733.859	465.849	29.5339	29.5339	1
811274594	690.833	447.815	29.3818	29.3818	1	714.232	465.561	29.2605	29.2605	1
811274627	693.59	446.868	29.6279	29.6279	1	701.041	481.482	29.9245	29.9245	1
811274661	709.779	433.675	29.2446	29.2446	1	721.408	463.266	29.2968	29.2968	1
811274694	688.592	453.491	29.8252	29.8252	1	722.472	457.564	30.2734	30.2734	1
811274727	686.038	432.371	29.4452	29.4452	1	746.296	425.677	29.8796	29.8796	1
811274761	444.524	365.849	30.115	30.115	1	500.672	406.25	29.72	29.72	1
811274794	309.55	375.445	29.5246	29.5246	1	376.272	443.745	28.3307	28.3307	1
811274827	0	0	0	0	0	0	0	0	0	0
811274860	288.645	277.867	29.4794	29.4794	1	298.302	250.544	28.8495	28.8495	1
811274894	298.005	258.924	30.1906	30.1906	1	321.809	245.267	29.2716	29.2716	1
811274927	331.397	247.092	29.2598	29.2598	1	340.251	226.394	29.3478	29.3478	1
811274960	341.506	232.97	29.0954	29.0954	1	323.225	232.861	29.6935	29.6935	1
811274994	302.77	246.901	29.2576	29.2576	1	335.921	239.725	30.3062	30.3062	1
811275027	300.952	236.81	29.486	29.486	1	338.21	217.495	29.6409	29.6409	1
811275060	0	0	29.299	29.299	0	307.556	184.404	30.4012	30.4012	0
811275094	293.836	203.766	29.225	29.225	1	314.483	200.443	30.2875	30.2875	1
811275127	301.542	210.779	29.6925	29.6925	1	314.018	194.747	30.5273	30.5273	1
811275160	0	0	29.8772	29.8772	0	303.909	160.864	30.2337	30.2337	0
811275193	284.746	213.488	29.577	29.577	1	302.522	183.803	30.5779	30.5779	1
811275227	0	0	29.9198	29.9198	0	307.471	178.069	30.4065	30.4065	0
811275260	287.513	215.406	30.1836	30.1836	1	318.325	192.921	31.7964	31.7964	1
811275293	240.46	189.17	30.0883	30.0883	1	309.117	177.537	31.1422	31.1422	1
811275327	273.912	201.664	30.2356	30.2356	1	312.428	158.428	30.6519	30.6519	1
811275360	0	0	29.5073	29.5073	0	298.441	149.702	30.6478	30.6478	0
811275393	268.027	203.117	29.4986	29.4986	1	298.947	163.95	30.6024	30.6024	1
811275427	287.785	184.139	29.3267	29.3267	1	315.631	168.332	30.2342	30.2342	1
811275460	259.332	184.312	29.2662	29.2662	1	325.302	163.738	29.8149	29.8149	1
811275493	0	0	28.8941	28.8941	0	327.995	139.289	30.0213	30.0213	0
811275527	267.651	208.623	29.0287	29.0287	1	313.783	160.46	30.1021	30.1021	1
811275560	276.488	194.445	28.4101	28.4101	1	317.888	165.606	29.4391	29.4391	1
811275593	294.665	200.709	26.9651	26.9651	1	304.14	155.198	28.4714	28.4714	1
811275626	254.046	196.754	26.5263	26.5263	1	322.87	182.786	28.729	28.729	1
811275660	277.008	195.779	26.6279	26.6279	1	317.367	177.619	27.9624	27.9624	1
811275693	280.244	193.861	26.6376	26.6376	1	325.446	170.956	27.7114	27.7114	1
811275726	267.361	201.665	26.547	26.547	1	322.191	167.91	27.8106	27.8106	1
811275760	275.695	201.348	26.1436	26.1436	1	308.511	157.862	27.5049	27.5049	1
811275793	300.454	208.757	26.9904	26.9904	1	322.301	169.779	27.6592	27.6592	1
811275826	287.347	203.521	26.8459	26.8459	1	287.189	174.373	27.2892	27.2892	1
811275860	289.354	207.034	26.6377	26.6377	1	309.997	165.22	27.9113	27.9113	1
811275893	300.767	198.253	26.8608	26.8608	1	318.824	173.267	27.2333	27.2333	1
811275926	300.073	208.952	26.1418	26.1418	1	316.771	167.855	28.2602	28.2602	1
811275959	291.987	214.553	26.0784	26.0784	1	316.534	176.314	28.6826	28.6826	1
811275993	289.729	210.702	26.7663	26.7663	1	302.037	171.367	28.2138	28.2138	1
811276026	266.222	225.764	26.672	26.672	1	289.416	180.08	28.2244	28.2244	1
811276059	285.534	209.801	27.0444	27.0444	1	320.98	172.206	28.8922	28.8922	1
811276093	279.735	228.681	27.1019	27.1019	1	323.529	176.805	28.8321	28.8321	1
811276126	301.018	213.2	26.7424	26.7424	1	303.969	179.096	28.7375	28.7375	1
811276159	307.284	213.516	27.0691	27.0691	1	321.05	185.327	28.8932	28.8932	1
811276193	284.735	222.435	27.0517	27.0517	1	301.098	183.086	28.9068	28.9068	1
811276226	273.451	220.355	27.2107	27.2107	1	300.493	180.271	28.9072	28.9072	1
811276259	291.338	218.891	28.0973	28.0973	1	318.322	185.352	29.066	29.066	1
811276292	272.836	217.977	27.9794	27.9794	1	308.927	178.841	29.2325	29.2325	1
811276326	292.325	223.636	28.3203	28.3203	1	300.783	167.691	29.0499	29.0499	1
811276359	286.108	224.686	27.8948	27.8948	1	310.751	190.774	29.0853	29.0853	1
811276392	287.12	219.603	28.1841	28.1841	1	312.598	174.794	29.1428	29.1428	1
811276426	282.76	214.987	28.1701	28.1701	1	302.2	174.401	29.0442	29.0442	1
811276459	315.565	221.687	28.3087	28.3087	1	299.046	185.188	29.7963	29.7963	1
811276492	293.031	225.72	28.3069	28.3069	1	332.888	184.297	29.6993	29.6993	1
811276526	310.687	231.567	28.1704	28.1704	1	325.08	194.205	29.5058	29.5058	1
811276559	274.628	235.045	28.603	28.603	1	307.238	184.402	29.6811	29.6811	1
811276592	322.002	226.681	28.2314	28.2314	1	298.001	186.542	28.4243	28.4243	1
811276626	305.521	233.489	27.822	27.822	1	319.542	179.112	28.1721	28.1721	1
811276659	451.565	244.895	28.2737	28.2737	1	457.758	238.555	29.5724	29.5724	1
811276692	496.679	238.128	27.7476	27.7476	1	476.579	240.49	29.0834	29.0834	1
811276725	482.777	244.666	27.372	27.372	1	465.966	239.509	29.1356	29.1356	1
811276759	467.526	247.445	27.2813	27.2813	1	468.527	226.364	28.9934	28.9934	1
811276792	481.19	250.111	27.4871	27.4871	1	474.159	245.375	29.0172	29.0172	1
811276825	483.83	245.092	27.25	27.25	1	474.417	237.504	29.0717	29.0717	1
811276859	479.198	246.847	27.7075	27.7075	1	465.207	236.419	29.3188	29.3188	1
811276892	469.12	246.329	28.1112	28.1112	1	468.089	239.466	28.9222	28.9222	1
811276925	488.649	247.04	27.5543	27.5543	1	483.236	238.431	29.2064	29.2064	1
811276959	491.421	247.737	27.4629	27.4629	1	474.844	249.151	29.2967	29.2967	1
811276992	464.631	266.839	27.9072	27.9072	1	466.22	247.249	29.0978	29.0978	1
811277025	464.497	252.606	28.0816	28.0816	1	474.463	250.022	29.3134	29.3134	1
811277058	478.026	249.646	27.7291	27.7291	1	467.789	246.369	29.4156	29.4156	1
811277092	468.81	258.823	27.909	27.909	1	474.457	239.185	29.0102	29.0102	1
811277125	480.853	251.326	27.4128	27.4128	1	484.091	245.389	29.3948	29.3948	1
811277158	478.06	260.879	27.5398	27.5398	1	469.194	233.722	29.244	29.244	1
811277192	454.991	243.79	27.4298	27.4298	1	484.488	229.083	29.046	29.046	1
811277225	452.815	248.062	27.2983	27.2983	1	474.509	227.88	28.7286	28.7286	1
811277258	464.289	255.544	27.7039	27.7039	1	466.468	236.417	28.9695	28.9695	1
811277292	481.615	234.704	27.7248	27.7248	1	475.263	223.904	29.1608	29.1608	1
811277325	464.915	250.112	27.4946	27.4946	1	481.086	225.908	28.5322	28.5322	1
811277358	459.179	255.282	27.82	27.82	1	472.602	238.765	28.6155	28.6155	1
811277392	449.353	250.625	27.291	27.291	1	468.652	236.706	28.5889	28.5889	1
811277425	442.641	254.997	27.5939	27.5939	1	474.877	236.604	28.7229	28.7229	1
811277458	446.976	249.53	27.6937	27.6937	1	446.386	235.658	28.6585	28.6585	1
811277491	477.618	235.703	27.9271	27.9271	1	444.875	231.898	29.0674	29.0674	1
811277525	455.516	247.595	27.8776	27.8776	1	456.841	235.825	29.1903	29.1903	1
811277558	468.435	259.188	28.1349	28.1349	1	484.034	237.893	29.3221	29.3221	1
811277591	471.565	254.874	27.6644	27.6644	1	455.432	237.352	29.7603	29.7603	1
811277625	429.417	268.74	27.6885	27.6885	1	470.838	236.756	29.1192	29.1192	1
811277658	464.841	263.997	27.851	27.851	1	473.388	237.271	29.7995	29.7995	1
811277691	459.498	262.822	28.0508	28.0508	1	472.09	245.801	29.5538	29.5538	1
811277725	443.778	260.156	27.9698	27.9698	1	454.644	226.211	29.7317	29.7317	1
811277758	418.536	256.889	28.3387	28.3387	1	469.685	236.264	29.9705	29.9705	1
811277791	437.67	271.868	28.7253	28.7253	1	472.17	241.515	29.7257	29.7257	1
811277824	447.084	257.01	28.3234	28.3234	1	437.607	247.346	30.099	30.099	1
811277858	439.54	267.241	28.0604	28.0604	1	457.046	255.408	29.8083	29.8083	1
811277891	443.328	263.999	28.6527	28.6527	1	460.03	238.131	30.2574	30.2574	1
811277924	453.043	259.525	28.1257	28.1257	1	443.174	237.083	30.2732	30.2732	1
811277958	414.526	270.664	28.2349	28.2349	1	444.617	243.73	29.9547	29.9547	1
811277991	436.383	265.521	28.2867	28.2867	1	463.79	246.856	29.7665	29.7665	1
811278024	445.497	258.373	28.6592	28.6592	1	479.038	241.616	30.0367	30.0367	1
811278058	453.903	263.286	28.6906	28.6906	1	453.205	238.481	30.1083	30.1083	1
811278091	468.677	262.094	28.6029	28.6029	1	533.541	239.299	30.3489	30.3489	1
811278124	701.703	238.259	28.7196	28.7196	1	772.462	236.008	30.5697	30.5697	1
811278158	753.472	240.856	27.9223	27.9223	1	795.588	236.988	30.3702	30.3702	1
811278191	757.766	240.499	27.9913	27.9913	1	784.746	238.247	30.1283	30.1283	1
811278224	718.657	235.264	27.8295	27.8295	1	780.458	237.995	30.4812	30.4812	1
811278257	778.603	237.539	28.5531	28.5531	1	776.776	243.566	30.4777	30.4777	1
811278291	762.847	245.93	28.2411	28.2411	1	745.233	241.916	29.9948	29.9948	1
811278324	738.322	257.301	28.5914	28.5914	1	786.831	247.062	30.2419	30.2419	1
811278357	722.69	244.614	28.7827	28.7827	1	735.565	240.125	30.4993	30.4993	1
811278391	726.02	236.439	28.0442	28.0442	1	732.077	234.295	30.4529	30.4529	1
811278424	729.447	240.673	28.4218	28.4218	1	732.079	233.945	30.2681	30.2681	1
811278457	737.563	236.356	28.349	28.349	1	731.588	239.245	29.9323	29.9323	1
811278491	728.055	249.175	28.1338	28.1338	1	721.383	238.714	30.3637	30.3637	1
811278524	732.051	232.516	28.2785	28.2785	1	747.949	252.857	30.0429	30.0429	1
811278557	718.472	240.373	28.2007	28.2007	1	750.066	241.906	30.058	30.058	1
811278591	739.563	235.807	28.0192	28.0192	1	751.576	249.336	29.7764	29.7764	1
811278624	719.33	237.623	27.9233	27.9233	1	720.769	251.244	29.7612	29.7612	1
811278657	710.834	239.941	27.8402	27.8402	1	746.273	248.638	29.839	29.839	1
811278690	724.006	228.607	27.7084	27.7084	1	722.45	243.446	29.9203	29.9203	1
811278724	724.232	235.742	27.4464	27.4464	1	737.205	235.045	29.6317	29.6317	1
811278757	698.826	232.907	27.9497	27.9497	1	746.393	240.427	29.5947	29.5947	1
811278790	725.789	226.767	27.5971	27.5971	1	736.464	242.56	29.4802	29.4802	1
811278824	714.346	238.898	27.8557	27.8557	1	745.002	241.728	29.2268	29.2268	1
811278857	714.535	238.679	27.7627	27.7627	1	723.021	244.729	29.3858	29.3858	1
811278890	734.035	228.943	28.0026	28.0026	1	730.902	237.057	29.2437	29.2437	1
811278924	746.614	229.918	28.0425	28.0425	1	739.928	242.986	30.1969	30.1969	1
811278957	723.768	235.376	27.7789	27.7789	1	742.034	237.176	30.3427	30.3427	1
811278990	730.379	224.881	28.0826	28.0826	0	0	0	30.4746	30.4746	0
811279023	715.21	226.954	27.7067	27.7067	1	738.183	251.563	30.2458	30.2458	1
811279057	720.492	229.823	27.963	27.963	1	731.089	253.694	30.5294	30.5294	1
811279090	703.77	242.749	27.5978	27.5978	1	743.863	239.238	30.2481	30.2481	1
811279123	723.884	227.335	27.5879	27.5879	1	736.367	243.688	30.3698	30.3698	1
811279157	719.398	232.511	27.7207	27.7207	1	759.732	241.576	30.4967	30.4967	1
811279190	700.727	242.705	27.9939	27.9939	1	740.954	244.76	30.5753	30.5753	1
811279223	707.61	229.889	27.8398	27.8398	1	723.387	237.773	30.4168	30.4168	1
811279257	737.928	228.924	28.3386	28.3386	1	732.042	233.015	30.5126	30.5126	1
811279290	720.605	231.796	29.0199	29.0199	1	713.523	234.832	30.0406	30.0406	1
811279323	695.066	230.117	28.6423	28.6423	1	742.415	248.163	30.6967	30.6967	1
811279356	701.812	222.153	28.754	28.754	1	714.768	241.378	30.6394	30.6394	1
811279390	716.172	233.573	29.0057	29.0057	1	728.118	241.425	30.2727	30.2727	1
811279423	712.182	231.077	29.1866	29.1866	1	753.135	241.472	30.2017	30.2017	1
811279456	708.962	230.151	29.2058	29.2058	1	764.811	247.538	30.6387	30.6387	1
811279490	684.234	231.333	28.6102	28.6102	1	740.906	241.31	30.3	30.3	1
811279523	680.247	248.374	29.2155	29.2155	1	744.092	247.321	30.6805	30.6805	1
811279556	691.344	234.487	29.05	29.05	1	703.683	233.563	30.6763	30.6763	1
811279590	727.809	220.658	28.2589	28.2589	1	727.254	242.39	30.2889	30.2889	1
811279623	717.708	231.351	28.547	28.547	1	738.582	245.605	30.4867	30.4867	1
811279656	705.655	227.997	28.2218	28.2218	1	718.734	251.605	31.0127	31.0127	1
811279690	729.397	226.504	28.4928	28.4928	0	0	0	30.9246	30.9246	0
811279723	710.302	230.747	28.0515	28.0515	1	728.268	244.353	30.1254	30.1254	1
811279756	729.608	240.654	28.2219	28.2219	1	733.405	249.416	30.4862	30.4862	1
811279789	701.458	233.078	27.9142	27.9142	1	724.153	258.379	30.6167	30.6167	1
811279823	682.34	300.673	28.0372	28.0372	1	703.211	308.986	30.6459	30.6459	1
811279856	683.868	346.456	28.5983	28.5983	1	720.431	326.375	30.5644	30.5644	1
811279889	706.103	315.59	28.0674	28.0674	1	711.46	347.73	30.7855	30.7855	1
811279923	684.485	339.513	28.7023	28.7023	1	718.024	345.826	30.4595	30.4595	1
811279956	685.945	357.252	29.1883	29.1883	1	712.981	355.069	30.1607	30.1607	1
811279989	688.369	338.316	28.647	28.647	1	708.771	346.601	30.7651	30.7651	1
811280023	694.955	353.678	28.6146	28.6146	1	722.435	351.792	30.6269	30.6269	1
811280056	694.046	335.953	28.9295	28.9295	1	721.664	351.369	30.7143	30.7143	1
811280089	692.074	337.968	29.1593	29.1593	1	696.588	341.399	30.6815	30.6815	1
811280122	704.783	345.132	29.4046	29.4046	1	711.203	346.321	30.4869	30.4869	1
811280156	678.734	334.602	29.7463	29.7463	1	705.647	357.887	31.3268	31.3268	1
811280189	683.571	336.758	29.7531	29.7531	1	692.648	363.019	30.8244	30.8244	1
811280222	687.387	349.442	30.0017	30.0017	1	707.602	348.282	31.0873	31.0873	1
811280256	703.075	328.184	29.3228	29.3228	1	697.938	342.527	31.3406	31.3406	1
811280289	687.144	346.977	29.5021	29.5021	1	707.245	335.35	31.1184	31.1184	1
811280322	704.315	338.379	28.9722	28.9722	1	708.822	357.266	31.743	31.743	1
811280356	691.598	346.103	29.3225	29.3225	1	689.756	334.747	31.4582	31.4582	1
811280389	667.287	344.036	29.7041	29.7041	1	698.847	355.556	31.6806	31.6806	1
811280422	703.79	341.668	29.1892	29.1892	1	717.263	344.759	31.5149	31.5149	1
811280456	697.551	319.788	28.9895	28.9895	1	712.067	343.36	31.1562	31.1562	1
811280489	698.03	337.653	29.1003	29.1003	1	716.513	340.616	31.2273	31.2273	1
811280522	706.564	338.601	28.4269	28.4269	1	709.313	345.479	31.0326	31.0326	1
811280555	707.01	335.686	28.3729	28.3729	1	710.442	352.652	30.7976	30.7976	1
811280589	701.321	318.989	28.5817	28.5817	1	704.03	340.762	30.4536	30.4536	1
811280622	695.553	342.746	28.28	28.28	1	711.404	353.026	30.7933	30.7933	1
811280655	690.857	336.828	28.0942	28.0942	1	704.305	359.846	30.2712	30.2712	1
811280689	687.042	349.389	28.8382	28.8382	1	713.583	327.082	30.2795	30.2795	1
811280722	695.007	327.586	28.1561	28.1561	1	713.521	345.281	30.1237	30.1237	1
811280755	701.255	346.844	28.6166	28.6166	1	707.372	360.602	30.0587	30.0587	1
811280789	702.613	331.088	27.8351	27.8351	1	706.825	353.194	30.1572	30.1572	1
811280822	689.654	345.029	28.4192	28.4192	1	736.627	358.674	30.5102	30.5102	1
811280855	697.099	347.833	28.5005	28.5005	1	739.681	339.079	30.382	30.382	1
811280889	685.661	338.896	28.2728	28.2728	1	724.282	348.026	29.9585	29.9585	1
811280922	720.533	346.076	28.1049	28.1049	1	724.987	358.68	31.0643	31.0643	1
811280955	707.502	343.793	28.3573	28.3573	1	731.32	356.433	30.943	30.943	1
811280988	706.959	339.553	28.6075	28.6075	1	715.884	348.315	31.5203	31.5203	1
811281022	685.214	336.814	28.468	28.468	1	689.87	346.85	31.3251	31.3251	1
811281055	689.227	345.933	28.848	28.848	1	699.356	342.469	31.1125	31.1125	1
811281088	686.105	343.681	29.0117	29.0117	1	717.013	338.21	31.1823	31.1823	1
811281122	683.714	338.292	28.3603	28.3603	1	719.868	364.484	31.8069	31.8069	1
811281155	694.765	343.015	28.7305	28.7305	1	714.951	351.633	31.5004	31.5004	1
811281188	704.366	335.666	28.9827	28.9827	1	710.253	353.996	31.2898	31.2898	1
811281222	687.958	345.805	28.9131	28.9131	1	712.248	344.796	31.667	31.667	1
811281255	723.591	348.172	29.2654	29.2654	1	749.276	368.862	32.271	32.271	1
811281288	741.418	338.41	28.6601	28.6601	1	749.314	366.72	32.5176	32.5176	1
811281321	733.419	358.339	29.3268	29.3268	1	770.038	362.726	31.9767	31.9767	1
811281355	746.761	334.286	28.9966	28.9966	1	751.143	341.297	32.0848	32.0848	1
811281388	673.36	373.588	29.2807	29.2807	1	704.612	344.699	31.6635	31.6635	1
811281421	663.111	352.042	28.8641	28.8641	1	730.898	349.845	31.8794	31.8794	1
811281455	698.939	343.426	28.6416	28.6416	1	705.607	342.553	31.2922	31.2922	1
811281488	708.304	325.385	28.2584	28.2584	1	712.474	348.656	31.5136	31.5136	1
811281521	835.639	387.769	28.6474	28.6474	1	919.338	399.956	32.2086	32.2086	1
811281555	1071.11	462.42	28.0136	28.0136	1	1127.71	457.317	32.4969	32.4969	1
811281588	1080.95	450.448	28.9311	28.9311	1	1121.74	452.313	31.3127	31.3127	1
811281621	1068.23	445.463	28.8112	28.8112	1	1087.17	440.706	31.5714	31.5714	1
811281654	1095.61	447.824	28.682	28.682	1	1106.28	448.252	31.4947	31.4947	1
811281688	1061.72	447.913	28.8755	28.8755	1	1112.59	444.216	31.4184	31.4184	1
811281721	1042.03	448.55	28.8545	28.8545	1	1094.93	433.878	31.716	31.716	1
811281754	1094.19	440.148	28.8178	28.8178	1	1102.54	459.09	31.5062	31.5062	1
811281788	1076.92	445.529	28.7628	28.7628	1	1106.22	444.875	31.8212	31.8212	1
811281821	1083.23	440.437	28.6752	28.6752	1	1140.86	436.806	31.5176	31.5176	1
811281854	1067.07	437.952	28.2875	28.2875	1	1133.79	451.864	31.7799	31.7799	1
811281888	1061.9	433.222	28.3459	28.3459	1	1134.74	442.19	30.9272	30.9272	1
811281921	1119.26	422.491	27.9138	27.9138	1	1121.24	445.3	30.6366	30.6366	1
811281954	1065.62	444.31	28.1182	28.1182	1	1131.89	448.652	30.4689	30.4689	1
811281988	1080.54	422.188	27.3498	27.3498	1	1125.03	425.59	29.9561	29.9561	1
811282021	1076.82	445.83	27.1128	27.1128	1	1125.81	422.39	29.6923	29.6923	1
811282054	1104.88	427.485	26.5344	26.5344	1	1120.88	430.304	28.7544	28.7544	1
811282087	1058.26	433.75	26.399	26.399	1	1127.98	421.311	28.7508	28.7508	1
811282121	1110.12	422.491	25.8824	25.8824	1	1133.89	427.768	28.2425	28.2425	1
811282154	1069.45	439.43	25.8555	25.8555	1	1140.53	433.878	28.1852	28.1852	1
811282187	1067.9	431.25	25.3727	25.3727	1	1125.36	421.667	28.0339	28.0339	1
811282221	1098.23	420.527	25.1372	25.1372	1	1123.64	423.065	27.4766	27.4766	1
811282254	1112.16	425.643	24.9281	24.9281	1	1140.86	422.135	27.7387	27.7387	1
811282287	1086.3	437.252	24.9998	24.9998	1	1107.52	437.386	28.0008	28.0008	1
811282321	1097.21	416.376	24.9242	24.9242	1	1128.7	423.389	27.2514	27.2514	1
811282354	1073.1	434.103	25.0025	25.0025	1	1129.83	414.045	27.0908	27.0908	1
811282387	1104.22	439.566	25.1747	25.1747	1	1123.34	428.642	27.2727	27.2727	1
811282420	1121.66	404.022	24.5739	24.5739	1	1097.61	417.602	27.1732	27.1732	1
811282454	1123.21	433.877	25.0467	25.0467	1	1110.84	433.59	27.0259	27.0259	1
811282487	1116.37	429.222	24.792	24.792	1	1105.33	423.019	26.7809	26.7809	1
811282520	1123.32	425.229	25.02	25.02	1	1141.19	409.362	27.5742	27.5742	1
811282554	1091.1	444.207	25.1136	25.1136	1	1138.28	434.052	27.0381	27.0381	1
811282587	1122.57	419.55	24.8884	24.8884	1	1128.82	427.813	27.2171	27.2171	1
811282620	1097.63	416.899	24.7843	24.7843	1	1108.43	430.355	27.1569	27.1569	1
811282654	1075.89	431.255	24.9861	24.9861	1	1124.8	421.331	27.0685	27.0685	1
811282687	1071.16	453.372	25.0645	25.0645	1	1132.18	421.53	27.173	27.173	1
811282720	1108.86	413.498	25.6041	25.6041	1	1139.93	417.039	27.1495	27.1495	1
811282754	1102.96	425.91	24.8729	24.8729	1	1136.98	426.327	27.2955	27.2955	1
811282787	1110.13	427.04	25.2446	25.2446	1	1133.85	424.887	27.396	27.396	1
811282820	1073.16	433.089	25.0288	25.0288	1	1129.99	421.104	27.3331	27.3331	1
811282853	1069.66	409.348	25.252	25.252	1	1091.02	429.272	27.2763	27.2763	1
811282887	1125.05	425.087	25.0744	25.0744	1	1134.29	419.137	27.5468	27.5468	1
811282920	1125.12	438.12	25.6652	25.6652	1	1106.19	428.425	27.6122	27.6122	1
811282953	1071.57	439.703	25.2107	25.2107	1	1132.6	439.557	27.6505	27.6505	1
811282987	1107.38	435.392	25.2716	25.2716	1	1105.95	439.724	27.7182	27.7182	1
811283020	1086.91	432.009	25.3458	25.3458	1	1110.1	428.162	27.5676	27.5676	1
811283053	1119.46	435.732	25.2331	25.2331	1	1104.63	439.626	27.6019	27.6019	1
811283087	1133.16	436.575	25.2957	25.2957	1	1139.38	432.953	27.687	27.687	1
811283120	1116.65	431.454	25.3645	25.3645	1	1133.1	428.854	27.3664	27.3664	1
811283153	1079.47	424.487	24.782	24.782	1	1097.88	440.865	27.7849	27.7849	1
811283187	1071.65	446.303	25.0414	25.0414	1	1128.35	434.358	27.4242	27.4242	1
811283220	1086.24	446.261	25.0149	25.0149	1	1101.3	427.229	27.5741	27.5741	1
811283253	1116.88	444.263	25.6628	25.6628	1	1098.82	436.978	27.219	27.219	1
811283286	1129.92	435.391	25.0135	25.0135	1	1146.55	437.35	27.5236	27.5236	1
811283320	1091.79	439.654	25.0088	25.0088	1	1130.67	432.789	27.8309	27.8309	1
811283353	1084.46	442.401	25.4448	25.4448	1	1125.81	423.719	27.6509	27.6509	1
811283387	1088.08	446.97	25.2279	25.2279	1	1103.19	435.952	27.5962	27.5962	1
811283421	1110.18	431.28	24.8218	24.8218	1	1137.34	437.524	27.74	27.74	1
811283454	1064.28	433.945	25.3612	25.3612	1	1129.83	432.023	27.4864	27.4864	1
811283487	1109.65	426.901	25.0439	25.0439	1	1138.08	440.344	27.4091	27.4091	1
811283520	1089.72	441.781	24.7344	24.7344	1	1120.64	436.676	27.7967	27.7967	1
811283554	1064.54	439.044	24.7637	24.7637	1	1102.51	449.36	27.5853	27.5853	1
811283587	1138.99	429.849	25.7541	25.7541	1	1104.54	437.807	26.8668	26.8668	1
811283620	1072.09	455.799	25.5371	25.5371	1	1113.95	436.726	27.1148	27.1148	1
811283654	1063.11	422.948	25.3226	25.3226	1	1103.94	440.969	27.029	27.029	1
811283687	1118.81	428.937	25.1611	25.1611	1	1099.83	436.978	27.1796	27.1796	1
811283720	1094.14	440.057	25.8532	25.8532	1	1126.24	431.975	26.7576	26.7576	1
811283754	1106.89	437.49	25.6282	25.6282	1	1136.54	442.205	26.9401	26.9401	1
811283787	1089.23	419.962	25.1529	25.1529	1	1137.96	441.306	27.1001	27.1001	1
811283820	1096.32	430.857	25.825	25.825	1	1135.41	445.04	27.371	27.371	1
811283854	1094.78	437.027	26.0566	26.0566	1	1127.89	443.023	27.7527	27.7527	1
811283887	1091.97	443.433	26.2363	26.2363	1	1111.67	429.854	26.9405	26.9405	1
811283920	1115.63	432.167	25.3956	25.3956	1	1133.78	431.432	27.5791	27.5791	1
811283953	1096.43	434.644	25.4501	25.4501	1	1131.5	437.98	28.0001	28.0001	1
811283987	1106.82	439.437	25.6895	25.6895	1	1130.6	435.323	27.6141	27.6141	1
811284020	1086.99	446.096	26.258	26.258	1	1132.15	450.112	27.909	27.909	1
811284053	1088.96	449.766	25.9531	25.9531	1	1134.67	448.406	27.6953	27.6953	1
811284087	1154.43	332.829	25.503	25.503	1	1147.58	380.771	28.0257	28.0257	1
811284120	1175.81	186.214	24.3921	24.3921	1	1197.26	206.667	27.1263	27.1263	1
811284153	1198.96	110.735	24.858	24.858	0	0	0	27.2711	27.2711	0
811284187	1184.4	130.778	24.6279	24.6279	1	1207.64	127.357	27.2233	27.2233	1
811284220	1186.59	128.616	24.9077	24.9077	1	1185.14	127.066	27.0512	27.0512	1
811284253	1199.28	140.142	25.5108	25.5108	1	1145.65	129.966	27.7264	27.7264	1
811284287	1149.28	148.284	25.5866	25.5866	1	1171.67	139.456	27.8071	27.8071	1
811284320	1193.68	122.357	25.7358	25.7358	1	1130.35	139.085	28.3896	28.3896	1
811284353	1193.92	131.148	25.808	25.808	1	1143.96	140.538	28.5065	28.5065	1
811284386	1187.02	126.242	25.4623	25.4623	1	1178.64	132.551	28.0764	28.0764	1
811284420	1190.35	123.67	25.5802	25.5802	1	1177.31	137.125	28.1307	28.1307	1
811284453	1135.91	144.364	25.3606	25.3606	1	1183.65	137.852	27.9821	27.9821	1
811284486	1202.41	120.479	25.1151	25.1151	1	1189.71	139.059	28.0951	28.0951	1
811284520	1164.98	119.365	24.6513	24.6513	1	1177.07	137.438	27.3195	27.3195	1
811284553	1161.57	126.306	24.5485	24.5485	1	1192.46	129.581	27.1371	27.1371	1
811284586	1157.9	122.561	24.7298	24.7298	1	1194.21	128.912	27.4381	27.4381	1
811284620	1207.68	121.061	24.6215	24.6215	1	1198.57	129.591	26.9798	26.9798	1
811284653	1192.5	103.488	24.5686	24.5686	1	1146.51	129.059	26.5268	26.5268	1
811284686	1211.34	99.3165	23.8724	23.8724	1	1126.23	133.334	26.6075	26.6075	1
811284719	1184.12	118.762	23.9022	23.9022	1	1191.68	128.314	26.3228	26.3228	1
811284753	1164.54	120.11	23.8711	23.8711	1	1180.48	123.467	26.137	26.137	1
811284786	1183.96	104.476	23.4397	23.4397	0	0	0	25.9576	25.9576	0
811284819	1205.93	103.091	23.4204	23.4204	1	1186.53	115.583	25.8308	25.8308	1
811284853	1207.78	94.3168	23.2673	23.2673	1	1122.84	114.417	25.7268	25.7268	1
811284886	1164.32	123.591	23.2379	23.2379	1	1190.39	134.27	25.7598	25.7598	1
811284919	1205.92	105.479	22.7949	22.7949	1	1136.94	127.806	24.6746	24.6746	1
811284953	1210.4	116.475	22.8539	22.8539	1	1190.23	122.903	24.9995	24.9995	1
811284986	1173.77	111.551	22.869	22.869	1	1187.96	124.303	24.4487	24.4487	1
811285019	1202.86	86.0054	22.5763	22.5763	1	1141.92	118.655	24.7722	24.7722	1
811285053	1210.21	82.9079	22.6561	22.6561	0	0	0	24.632	24.632	0
